""	"task"	"year"	"num_dataset_births"	"num_papers_adopting"	"num_dataset_homegrown"	"num_dataset_imports"	"num_papers_growing"	"num_converted_growing"	"size"	"task_age"	"adoption_ratio"	"creation_ratio"	"adoption_pct"	"creation_pct"	"pwc_size"	"CV"	"NLP"	"Methodology"
"822"	"Instance Segmentation"	"2016.0"	"0.0"	"5.0"	"0.0"	"0.0"	"5.0"	"4.0"	"10.0"	"2012.0"	"1.0"	""	"0.5"	""	"17279"	"1"	"0"	"0"
"823"	"Instance Segmentation"	"2017.0"	"0.0"	"12.0"	"0.0"	"0.0"	"17.0"	"0.0"	"29.0"	"2012.0"	"0.7058823529411765"	""	"0.41379310344827586"	""	"23433"	"1"	"0"	"0"
"824"	"Instance Segmentation"	"2018.0"	"0.0"	"22.0"	"0.0"	"0.0"	"56.0"	"0.0"	"78.0"	"2012.0"	"0.39285714285714285"	""	"0.28205128205128205"	""	"36748"	"1"	"0"	"0"
"825"	"Instance Segmentation"	"2021.0"	"0.0"	"49.0"	"0.0"	"0.0"	"128.0"	"17.0"	"177.0"	"2012.0"	"0.3828125"	""	"0.2768361581920904"	""	"37713"	"1"	"0"	"0"
"827"	"Knowledge Graph Completion"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	"12124"	"0"	"0"	"0"
"828"	"Knowledge Graph Completion"	"2016.0"	"0.0"	"3.0"	"0.0"	"1.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	"0.0"	"1.0"	"0.0"	"17279"	"0"	"0"	"0"
"829"	"Knowledge Graph Completion"	"2017.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2014.0"	"inf"	""	"1.0"	""	"23433"	"0"	"0"	"0"
"830"	"Knowledge Graph Completion"	"2018.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2014.0"	"inf"	""	"1.0"	""	"36748"	"0"	"0"	"0"
"831"	"Knowledge Graph Completion"	"2019.0"	"0.0"	"19.0"	"0.0"	"0.0"	"0.0"	"0.0"	"19.0"	"2014.0"	"inf"	""	"1.0"	""	"49025"	"0"	"0"	"0"
"832"	"Knowledge Graph Completion"	"2020.0"	"0.0"	"20.0"	"0.0"	"0.0"	"0.0"	"0.0"	"20.0"	"2014.0"	"inf"	""	"1.0"	""	"63637"	"0"	"0"	"0"
"833"	"Knowledge Graph Completion"	"2021.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2014.0"	"inf"	""	"1.0"	""	"37713"	"0"	"0"	"0"
"834"	"Knowledge Graph Embedding"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	"9769"	"0"	"0"	"0"
"835"	"Knowledge Graph Embedding"	"2015.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2014.0"	"inf"	""	"1.0"	""	"12124"	"0"	"0"	"0"
"836"	"Knowledge Graph Embedding"	"2016.0"	"0.0"	"3.0"	"0.0"	"3.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	"0.0"	"1.0"	"0.0"	"17279"	"0"	"0"	"0"
"837"	"Knowledge Graph Embedding"	"2017.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2014.0"	"inf"	""	"1.0"	""	"23433"	"0"	"0"	"0"
"838"	"Knowledge Graph Embedding"	"2018.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2014.0"	"inf"	""	"1.0"	""	"36748"	"0"	"0"	"0"
"839"	"Knowledge Graph Embedding"	"2019.0"	"0.0"	"25.0"	"0.0"	"0.0"	"0.0"	"0.0"	"25.0"	"2014.0"	"inf"	""	"1.0"	""	"49025"	"0"	"0"	"0"
"840"	"Knowledge Graph Embedding"	"2021.0"	"0.0"	"15.0"	"0.0"	"0.0"	"0.0"	"0.0"	"15.0"	"2014.0"	"inf"	""	"1.0"	""	"37713"	"0"	"0"	"0"
"841"	"Knowledge Graphs"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2013.0"	"inf"	""	"1.0"	""	"9769"	"0"	"0"	"0"
"842"	"Knowledge Graphs"	"2015.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2013.0"	"inf"	""	"1.0"	""	"12124"	"0"	"0"	"0"
"843"	"Knowledge Graphs"	"2016.0"	"0.0"	"4.0"	"0.0"	"7.0"	"0.0"	"0.0"	"4.0"	"2013.0"	"inf"	"0.0"	"1.0"	"0.0"	"17279"	"0"	"0"	"0"
"844"	"Knowledge Graphs"	"2017.0"	"0.0"	"18.0"	"0.0"	"0.0"	"0.0"	"0.0"	"18.0"	"2013.0"	"inf"	""	"1.0"	""	"23433"	"0"	"0"	"0"
"845"	"Knowledge Graphs"	"2019.0"	"0.0"	"53.0"	"0.0"	"0.0"	"2.0"	"0.0"	"55.0"	"2013.0"	"26.5"	""	"0.9636363636363636"	""	"49025"	"0"	"0"	"0"
"846"	"Knowledge Graphs"	"2020.0"	"0.0"	"63.0"	"0.0"	"0.0"	"4.0"	"2.0"	"67.0"	"2013.0"	"15.75"	""	"0.9402985074626866"	""	"63637"	"0"	"0"	"0"
"847"	"Language Modelling"	"2013.0"	"0.0"	"3.0"	"0.0"	"0.0"	"1.0"	"1.0"	"4.0"	"2001.0"	"3.0"	""	"0.75"	""	"6815"	"0"	"1"	"0"
"848"	"Language Modelling"	"2014.0"	"0.0"	"4.0"	"0.0"	"0.0"	"1.0"	"0.0"	"5.0"	"2001.0"	"4.0"	""	"0.8"	""	"9769"	"0"	"1"	"0"
"849"	"Language Modelling"	"2015.0"	"0.0"	"16.0"	"0.0"	"0.0"	"3.0"	"0.0"	"19.0"	"2001.0"	"5.333333333333333"	""	"0.8421052631578947"	""	"12124"	"0"	"1"	"0"
"850"	"Language Modelling"	"2017.0"	"0.0"	"50.0"	"0.0"	"0.0"	"19.0"	"13.0"	"69.0"	"2001.0"	"2.6315789473684212"	""	"0.7246376811594203"	""	"23433"	"0"	"1"	"0"
"851"	"Language Modelling"	"2021.0"	"0.0"	"63.0"	"0.0"	"0.0"	"58.0"	"4.0"	"121.0"	"2001.0"	"1.0862068965517242"	""	"0.5206611570247934"	""	"37713"	"0"	"1"	"0"
"852"	"Long-tail Learning"	"2020.0"	"0.0"	"21.0"	"0.0"	"0.0"	"0.0"	"0.0"	"21.0"	"2017.0"	"inf"	""	"1.0"	""	"63637"	"0"	"0"	"1"
"853"	"Long-tail Learning"	"2021.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2017.0"	"inf"	""	"1.0"	""	"37713"	"0"	"0"	"1"
"854"	"Machine Translation"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"46.0"	"3.0"	"47.0"	"2007.0"	"0.021739130434782608"	""	"0.02127659574468085"	""	"37713"	"0"	"1"	"0"
"855"	"Medical Image Segmentation"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"2.0"	"0.0"	"3.0"	"2014.0"	"0.5"	""	"0.3333333333333333"	""	"12124"	"1"	"0"	"0"
"856"	"Meta-Learning"	"2016.0"	"0.0"	"2.0"	"0.0"	"3.0"	"0.0"	"0.0"	"2.0"	"2011.0"	"inf"	"0.0"	"1.0"	"0.0"	"17279"	"0"	"0"	"1"
"857"	"Meta-Learning"	"2017.0"	"0.0"	"4.0"	"0.0"	"0.0"	"3.0"	"0.0"	"7.0"	"2011.0"	"1.3333333333333333"	""	"0.5714285714285714"	""	"23433"	"0"	"0"	"1"
"858"	"Meta-Learning"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2011.0"	"inf"	""	"1.0"	""	"36748"	"0"	"0"	"1"
"859"	"Meta-Learning"	"2020.0"	"0.0"	"5.0"	"0.0"	"0.0"	"13.0"	"11.0"	"18.0"	"2011.0"	"0.38461538461538464"	""	"0.2777777777777778"	""	"63637"	"0"	"0"	"1"
"860"	"Meta-Learning"	"2021.0"	"0.0"	"6.0"	"0.0"	"0.0"	"8.0"	"8.0"	"14.0"	"2011.0"	"0.75"	""	"0.42857142857142855"	""	"37713"	"0"	"0"	"1"
"861"	"Motion Capture"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"10.0"	"0.0"	"11.0"	"2008.0"	"0.1"	""	"0.09090909090909091"	""	"37713"	"1"	"0"	"0"
"862"	"Multi-Object Tracking"	"2015.0"	"0.0"	"9.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2011.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"863"	"Multi-Object Tracking"	"2017.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2011.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"864"	"Multi-Object Tracking"	"2018.0"	"0.0"	"13.0"	"0.0"	"0.0"	"0.0"	"0.0"	"13.0"	"2011.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"0"
"865"	"Multi-Object Tracking"	"2019.0"	"0.0"	"39.0"	"0.0"	"0.0"	"0.0"	"0.0"	"39.0"	"2011.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"866"	"Multi-Object Tracking"	"2021.0"	"0.0"	"26.0"	"0.0"	"0.0"	"0.0"	"0.0"	"26.0"	"2011.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"874"	"Natural Language Inference"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"69.0"	"41.0"	"70.0"	"2009.0"	"0.014492753623188406"	""	"0.014285714285714285"	""	"23433"	"0"	"1"	"0"
"875"	"Object Detection"	"2013.0"	"0.0"	"1.0"	"0.0"	"0.0"	"2.0"	"2.0"	"3.0"	"2007.0"	"0.5"	""	"0.3333333333333333"	""	"6815"	"1"	"0"	"0"
"876"	"Object Detection"	"2015.0"	"0.0"	"47.0"	"0.0"	"0.0"	"12.0"	"0.0"	"59.0"	"2007.0"	"3.9166666666666665"	""	"0.7966101694915254"	""	"12124"	"1"	"0"	"0"
"877"	"Object Detection"	"2017.0"	"0.0"	"124.0"	"0.0"	"0.0"	"39.0"	"0.0"	"163.0"	"2007.0"	"3.1794871794871793"	""	"0.7607361963190185"	""	"23433"	"1"	"0"	"0"
"878"	"Object Detection"	"2021.0"	"0.0"	"535.0"	"0.0"	"0.0"	"149.0"	"9.0"	"684.0"	"2007.0"	"3.5906040268456376"	""	"0.7821637426900585"	""	"37713"	"1"	"0"	"0"
"879"	"Object Localization"	"2013.0"	"0.0"	"3.0"	"0.0"	"0.0"	"1.0"	"0.0"	"4.0"	"2009.0"	"3.0"	""	"0.75"	""	"6815"	"1"	"0"	"0"
"880"	"Object Localization"	"2015.0"	"0.0"	"3.0"	"0.0"	"0.0"	"9.0"	"5.0"	"12.0"	"2009.0"	"0.3333333333333333"	""	"0.25"	""	"12124"	"1"	"0"	"0"
"881"	"Object Localization"	"2017.0"	"0.0"	"6.0"	"0.0"	"0.0"	"11.0"	"0.0"	"17.0"	"2009.0"	"0.5454545454545454"	""	"0.35294117647058826"	""	"23433"	"1"	"0"	"0"
"882"	"Object Localization"	"2018.0"	"0.0"	"10.0"	"0.0"	"0.0"	"11.0"	"0.0"	"21.0"	"2009.0"	"0.9090909090909091"	""	"0.47619047619047616"	""	"36748"	"1"	"0"	"0"
"883"	"Object Localization"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"9.0"	"0.0"	"10.0"	"2009.0"	"0.1111111111111111"	""	"0.1"	""	"49025"	"1"	"0"	"0"
"884"	"Object Localization"	"2020.0"	"0.0"	"12.0"	"0.0"	"0.0"	"14.0"	"0.0"	"26.0"	"2009.0"	"0.8571428571428571"	""	"0.46153846153846156"	""	"63637"	"1"	"0"	"0"
"885"	"Object Localization"	"2021.0"	"0.0"	"3.0"	"0.0"	"0.0"	"15.0"	"0.0"	"18.0"	"2009.0"	"0.2"	""	"0.16666666666666666"	""	"37713"	"1"	"0"	"0"
"886"	"Object Tracking"	"2016.0"	"0.0"	"3.0"	"0.0"	"2.0"	"6.0"	"6.0"	"9.0"	"2008.0"	"0.5"	"0.0"	"0.3333333333333333"	"0.0"	"17279"	"1"	"0"	"0"
"887"	"Object Tracking"	"2017.0"	"0.0"	"16.0"	"0.0"	"0.0"	"21.0"	"21.0"	"37.0"	"2008.0"	"0.7619047619047619"	""	"0.43243243243243246"	""	"23433"	"1"	"0"	"0"
"888"	"Object Tracking"	"2018.0"	"0.0"	"13.0"	"0.0"	"0.0"	"40.0"	"0.0"	"53.0"	"2008.0"	"0.325"	""	"0.24528301886792453"	""	"36748"	"1"	"0"	"0"
"889"	"Object Tracking"	"2021.0"	"0.0"	"32.0"	"0.0"	"0.0"	"37.0"	"0.0"	"69.0"	"2008.0"	"0.8648648648648649"	""	"0.463768115942029"	""	"37713"	"1"	"0"	"0"
"894"	"Optical Character Recognition"	"2020.0"	"0.0"	"14.0"	"0.0"	"0.0"	"93.0"	"1.0"	"107.0"	"1994.0"	"0.15053763440860216"	""	"0.1308411214953271"	""	"63637"	"1"	"1"	"1"
"895"	"Optical Flow Estimation"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"24.0"	"4.0"	"25.0"	"2009.0"	"0.041666666666666664"	""	"0.04"	""	"23433"	"1"	"0"	"0"
"896"	"Optical Flow Estimation"	"2018.0"	"0.0"	"3.0"	"0.0"	"0.0"	"41.0"	"3.0"	"44.0"	"2009.0"	"0.07317073170731707"	""	"0.06818181818181818"	""	"36748"	"1"	"0"	"0"
"897"	"Optical Flow Estimation"	"2019.0"	"0.0"	"3.0"	"0.0"	"0.0"	"45.0"	"0.0"	"48.0"	"2009.0"	"0.06666666666666667"	""	"0.0625"	""	"49025"	"1"	"0"	"0"
"898"	"Optical Flow Estimation"	"2020.0"	"0.0"	"5.0"	"0.0"	"0.0"	"50.0"	"0.0"	"55.0"	"2009.0"	"0.1"	""	"0.09090909090909091"	""	"63637"	"1"	"0"	"0"
"899"	"Optical Flow Estimation"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"33.0"	"0.0"	"34.0"	"2009.0"	"0.030303030303030304"	""	"0.029411764705882353"	""	"37713"	"1"	"0"	"0"
"900"	"Outlier Detection"	"2018.0"	"0.0"	"2.0"	"0.0"	"0.0"	"1.0"	"0.0"	"3.0"	"2008.0"	"2.0"	""	"0.6666666666666666"	""	"36748"	"0"	"0"	"1"
"901"	"Outlier Detection"	"2019.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2008.0"	"inf"	""	"1.0"	""	"49025"	"0"	"0"	"1"
"902"	"Outlier Detection"	"2020.0"	"0.0"	"17.0"	"0.0"	"0.0"	"0.0"	"0.0"	"17.0"	"2008.0"	"inf"	""	"1.0"	""	"63637"	"0"	"0"	"1"
"903"	"Outlier Detection"	"2021.0"	"0.0"	"13.0"	"0.0"	"0.0"	"0.0"	"0.0"	"13.0"	"2008.0"	"inf"	""	"1.0"	""	"37713"	"0"	"0"	"1"
"904"	"Part-Of-Speech Tagging"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"10.0"	"1.0"	"11.0"	"1993.0"	"0.1"	""	"0.09090909090909091"	""	"49025"	"0"	"1"	"0"
"905"	"Quantization"	"2012.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2006.0"	"inf"	""	"1.0"	""	"4725"	"1"	"0"	"1"
"906"	"Quantization"	"2013.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2006.0"	"inf"	""	"1.0"	""	"6815"	"1"	"0"	"1"
"907"	"Quantization"	"2014.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2006.0"	"inf"	""	"1.0"	""	"9769"	"1"	"0"	"1"
"908"	"Quantization"	"2015.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2006.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"1"
"909"	"Quantization"	"2016.0"	"0.0"	"15.0"	"0.0"	"0.0"	"0.0"	"0.0"	"15.0"	"2006.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"1"
"910"	"Quantization"	"2017.0"	"0.0"	"24.0"	"0.0"	"0.0"	"0.0"	"0.0"	"24.0"	"2006.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"1"
"911"	"Quantization"	"2018.0"	"0.0"	"57.0"	"0.0"	"0.0"	"0.0"	"0.0"	"57.0"	"2006.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"1"
"912"	"Quantization"	"2020.0"	"0.0"	"159.0"	"0.0"	"0.0"	"0.0"	"0.0"	"159.0"	"2006.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"1"
"913"	"Quantization"	"2021.0"	"0.0"	"108.0"	"0.0"	"0.0"	"0.0"	"0.0"	"108.0"	"2006.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"1"
"914"	"RGB Salient Object Detection"	"2014.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2013.0"	"inf"	""	"1.0"	""	"9769"	"1"	"0"	"0"
"915"	"RGB Salient Object Detection"	"2015.0"	"0.0"	"22.0"	"0.0"	"0.0"	"0.0"	"0.0"	"22.0"	"2013.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"916"	"RGB Salient Object Detection"	"2016.0"	"0.0"	"15.0"	"0.0"	"4.0"	"0.0"	"0.0"	"15.0"	"2013.0"	"inf"	"0.0"	"1.0"	"0.0"	"17279"	"1"	"0"	"0"
"917"	"RGB Salient Object Detection"	"2020.0"	"0.0"	"66.0"	"0.0"	"0.0"	"0.0"	"0.0"	"66.0"	"2013.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"918"	"RGB Salient Object Detection"	"2021.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2013.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"923"	"Relation Extraction"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2012.0"	"inf"	""	"1.0"	""	"17279"	"0"	"1"	"0"
"927"	"Self-Supervised Learning"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2011.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"0"
"928"	"Self-Supervised Learning"	"2019.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2011.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"929"	"Self-Supervised Learning"	"2020.0"	"0.0"	"13.0"	"0.0"	"0.0"	"1.0"	"0.0"	"14.0"	"2011.0"	"13.0"	""	"0.9285714285714286"	""	"63637"	"1"	"0"	"0"
"930"	"Self-Supervised Learning"	"2021.0"	"0.0"	"11.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"2011.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"931"	"Semantic Parsing"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"9.0"	"0.0"	"10.0"	"1998.0"	"0.1111111111111111"	""	"0.1"	""	"9769"	"0"	"1"	"0"
"932"	"Semantic Parsing"	"2021.0"	"0.0"	"10.0"	"0.0"	"0.0"	"13.0"	"3.0"	"23.0"	"1998.0"	"0.7692307692307693"	""	"0.43478260869565216"	""	"37713"	"0"	"1"	"0"
"933"	"Semantic Role Labeling"	"2012.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2011.0"	"inf"	""	"1.0"	""	"4725"	"0"	"1"	"0"
"934"	"Semantic Role Labeling"	"2013.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2011.0"	"inf"	""	"1.0"	""	"6815"	"0"	"1"	"0"
"935"	"Semantic Role Labeling"	"2014.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2011.0"	"inf"	""	"1.0"	""	"9769"	"0"	"1"	"0"
"936"	"Semantic Role Labeling"	"2016.0"	"0.0"	"6.0"	"0.0"	"2.0"	"2.0"	"2.0"	"8.0"	"2011.0"	"3.0"	"0.0"	"0.75"	"0.0"	"17279"	"0"	"1"	"0"
"937"	"Semantic Role Labeling"	"2017.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2011.0"	"inf"	""	"1.0"	""	"23433"	"0"	"1"	"0"
"938"	"Semantic Role Labeling"	"2019.0"	"0.0"	"4.0"	"0.0"	"0.0"	"2.0"	"0.0"	"6.0"	"2011.0"	"2.0"	""	"0.6666666666666666"	""	"49025"	"0"	"1"	"0"
"939"	"Semantic Role Labeling"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2011.0"	"inf"	""	"1.0"	""	"63637"	"0"	"1"	"0"
"940"	"Semantic Role Labeling"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2011.0"	"inf"	""	"1.0"	""	"37713"	"0"	"1"	"0"
"941"	"Semantic Segmentation"	"2013.0"	"0.0"	"2.0"	"0.0"	"0.0"	"2.0"	"0.0"	"4.0"	"2001.0"	"1.0"	""	"0.5"	""	"6815"	"1"	"0"	"0"
"942"	"Semantic Segmentation"	"2015.0"	"0.0"	"32.0"	"0.0"	"2.0"	"12.0"	"5.0"	"44.0"	"2001.0"	"2.6666666666666665"	"0.0"	"0.7272727272727273"	"0.0"	"12124"	"1"	"0"	"0"
"943"	"Semantic Textual Similarity"	"2013.0"	"0.0"	"1.0"	"0.0"	"0.0"	"1.0"	"0.0"	"2.0"	"1995.0"	"1.0"	""	"0.5"	""	"6815"	"0"	"1"	"0"
"944"	"Semantic Textual Similarity"	"2016.0"	"0.0"	"1.0"	"0.0"	"4.0"	"4.0"	"4.0"	"5.0"	"1995.0"	"0.25"	"0.0"	"0.2"	"0.0"	"17279"	"0"	"1"	"0"
"945"	"Semantic Textual Similarity"	"2017.0"	"0.0"	"7.0"	"0.0"	"0.0"	"3.0"	"0.0"	"10.0"	"1995.0"	"2.3333333333333335"	""	"0.7"	""	"23433"	"0"	"1"	"0"
"946"	"Semantic Textual Similarity"	"2018.0"	"0.0"	"8.0"	"0.0"	"0.0"	"4.0"	"0.0"	"12.0"	"1995.0"	"2.0"	""	"0.6666666666666666"	""	"36748"	"0"	"1"	"0"
"947"	"Semantic Textual Similarity"	"2019.0"	"0.0"	"24.0"	"0.0"	"0.0"	"9.0"	"0.0"	"33.0"	"1995.0"	"2.6666666666666665"	""	"0.7272727272727273"	""	"49025"	"0"	"1"	"0"
"948"	"Semantic Textual Similarity"	"2020.0"	"0.0"	"13.0"	"0.0"	"0.0"	"7.0"	"0.0"	"20.0"	"1995.0"	"1.8571428571428572"	""	"0.65"	""	"63637"	"0"	"1"	"0"
"949"	"Semantic Textual Similarity"	"2021.0"	"0.0"	"20.0"	"0.0"	"0.0"	"6.0"	"0.0"	"26.0"	"1995.0"	"3.3333333333333335"	""	"0.7692307692307693"	""	"37713"	"0"	"1"	"0"
"958"	"Sentiment Analysis"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"33.0"	"6.0"	"34.0"	"2002.0"	"0.030303030303030304"	""	"0.029411764705882353"	""	"9769"	"0"	"1"	"0"
"959"	"Sentiment Analysis"	"2015.0"	"0.0"	"3.0"	"0.0"	"0.0"	"35.0"	"7.0"	"38.0"	"2002.0"	"0.08571428571428572"	""	"0.07894736842105263"	""	"12124"	"0"	"1"	"0"
"960"	"Sentiment Analysis"	"2016.0"	"0.0"	"3.0"	"0.0"	"2.0"	"38.0"	"0.0"	"41.0"	"2002.0"	"0.07894736842105263"	"0.0"	"0.07317073170731707"	"0.0"	"17279"	"0"	"1"	"0"
"961"	"Sentiment Analysis"	"2018.0"	"0.0"	"13.0"	"0.0"	"0.0"	"80.0"	"0.0"	"93.0"	"2002.0"	"0.1625"	""	"0.13978494623655913"	""	"36748"	"0"	"1"	"0"
"962"	"Sentiment Analysis"	"2021.0"	"0.0"	"13.0"	"0.0"	"0.0"	"68.0"	"0.0"	"81.0"	"2002.0"	"0.19117647058823528"	""	"0.16049382716049382"	""	"37713"	"0"	"1"	"0"
"964"	"Small Object Detection"	"2018.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2015.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"0"
"965"	"Small Object Detection"	"2019.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2015.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"966"	"Small Object Detection"	"2020.0"	"0.0"	"24.0"	"0.0"	"0.0"	"0.0"	"0.0"	"24.0"	"2015.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"967"	"Small Object Detection"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2015.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"972"	"Speech Enhancement"	"2018.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2012.0"	"inf"	""	"1.0"	""	"36748"	"0"	"0"	"0"
"973"	"Speech Enhancement"	"2019.0"	"0.0"	"3.0"	"0.0"	"0.0"	"4.0"	"0.0"	"7.0"	"2012.0"	"0.75"	""	"0.42857142857142855"	""	"49025"	"0"	"0"	"0"
"974"	"Speech Enhancement"	"2021.0"	"0.0"	"10.0"	"0.0"	"0.0"	"8.0"	"6.0"	"18.0"	"2012.0"	"1.25"	""	"0.5555555555555556"	""	"37713"	"0"	"0"	"0"
"975"	"Speech Recognition"	"2016.0"	"0.0"	"8.0"	"0.0"	"0.0"	"4.0"	"2.0"	"12.0"	"2003.0"	"2.0"	""	"0.6666666666666666"	""	"17279"	"0"	"0"	"0"
"976"	"Speech Recognition"	"2017.0"	"0.0"	"10.0"	"0.0"	"0.0"	"13.0"	"11.0"	"23.0"	"2003.0"	"0.7692307692307693"	""	"0.43478260869565216"	""	"23433"	"0"	"0"	"0"
"977"	"Stochastic Optimization"	"2015.0"	"0.0"	"4.0"	"0.0"	"5.0"	"0.0"	"0.0"	"4.0"	"2009.0"	"inf"	"0.0"	"1.0"	"0.0"	"12124"	"0"	"0"	"1"
"978"	"Stochastic Optimization"	"2016.0"	"0.0"	"15.0"	"0.0"	"0.0"	"0.0"	"0.0"	"15.0"	"2009.0"	"inf"	""	"1.0"	""	"17279"	"0"	"0"	"1"
"979"	"Stochastic Optimization"	"2017.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2009.0"	"inf"	""	"1.0"	""	"23433"	"0"	"0"	"1"
"980"	"Stochastic Optimization"	"2018.0"	"0.0"	"28.0"	"0.0"	"0.0"	"0.0"	"0.0"	"28.0"	"2009.0"	"inf"	""	"1.0"	""	"36748"	"0"	"0"	"1"
"981"	"Stochastic Optimization"	"2019.0"	"0.0"	"44.0"	"0.0"	"0.0"	"0.0"	"0.0"	"44.0"	"2009.0"	"inf"	""	"1.0"	""	"49025"	"0"	"0"	"1"
